SEGMENT_ID,SPEED,DIRECTION,LENGTH,STREET_HEADING,START_LONGITUDE,START_LATITUDE,END_LONGITUDE,END_LATITUDE,Temperature (F),Dew Point (F),Humidity (%),Wind Direction,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precipitation Hourly (in),Condition,Month,HOUR,DAY_OF_WEEK
1,-1,EB,0.5,W,-87.7231602513,41.7930671862,-87.7136071496,41.793140551,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
2,-1,EB,0.5,W,-87.7136071496,41.793140551,-87.7035554211,41.7933767009,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
3,-1,EB,0.5,W,-87.7035554211,41.7933767009,-87.693799302,41.7935536023,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
4,27,EB,0.5,W,-87.693799302,41.7935536023,-87.6840431555,41.7937393759,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
5,32,EB,0.5,W,-87.6840431555,41.7937393759,-87.6743019717,41.7937791103,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
6,30,EB,0.5,W,-87.6743019717,41.7937791103,-87.6645832406,41.7938871572,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
7,27,EB,0.5,W,-87.6645832406,41.7938871572,-87.6548756951,41.7940346735,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
8,27,EB,0.5,W,-87.6548756951,41.7940346735,-87.6451618298,41.7941646462,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
9,36,EB,0.72,W,-87.6451618298,41.7941646462,-87.6311283131,41.7943974487,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
10,-1,EB,0.27,W,-87.6311283131,41.7943974487,-87.625702556,41.7945059819,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
11,-1,EB,0.5,E,-87.625702556,41.7945059819,-87.6159826042,41.7946636061,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
12,-1,WB,0.5,W,-87.7915747868,41.7922933877,-87.801548143,41.7920840659,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
13,-1,WB,0.5,W,-87.7818044315,41.7924861906,-87.7915747868,41.7922933877,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
14,-1,WB,0.5,W,-87.772065026,41.7926796968,-87.77935,41.7924861906,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
15,-1,WB,0.5,W,-87.76223503,41.7928797,-87.77206503,41.7926797,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
16,-1,WB,0.5,W,-87.75250618,41.79302504,-87.76223503,41.7928797,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
17,-1,WB,0.54,W,-87.7419834738,41.7931681777,-87.7525061843,41.7930250391,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
19,-1,NB,0.5,S,-87.7201006039,41.6912676378,-87.7205138378,41.6985611194,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
20,-1,NB,0.5,S,-87.7204446212,41.6985611194,-87.7207943736,41.7059018917,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
21,-1,NB,0.5,S,-87.7207247188,41.7059018917,-87.7210108659,41.7131708566,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
22,-1,NB,0.5,S,-87.720941896,41.7131708566,-87.7212281119,41.7205351179,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
23,-1,NB,0.5,S,-87.7211582444,41.7205351179,-87.7216034956,41.7279240361,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
24,-1,NB,0.5,S,-87.7215334269,41.7279240361,-87.7213107758,41.7348566529,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
25,-1,NB,0.5,S,-87.7212449539,41.7348566529,-87.7215654587,41.742178062,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
26,-1,NB,0.5,S,-87.7214959848,41.742178062,-87.721801291,41.7495695299,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
27,-1,NB,1.0,S,-87.7217311602,41.7495695299,-87.7223094048,41.7640992823,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
28,-1,NB,0.5,S,-87.7221715979,41.7640992823,-87.7224617677,41.7713729793,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
29,-1,NB,0.5,S,-87.7223927753,41.7713729793,-87.722645881,41.7786572624,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
30,-1,NB,0.5,S,-87.7225767893,41.7786572624,-87.7228471654,41.7859356046,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
31,-1,NB,0.5,S,-87.722778136,41.7859356046,-87.7230445278,41.7932034198,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
32,-1,NB,0.62,S,-87.7229756027,41.7932034198,-87.7233273471,41.802316468,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
33,-1,NB,0.38,S,-87.7232409373,41.802316468,-87.7234560048,41.8078826502,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
34,-1,NB,0.5,S,-87.7234032253,41.8078826502,-87.7237477951,41.8151945196,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
35,-1,NB,0.53,S,-87.7236784823,41.8151945196,-87.723940876,41.8229897759,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
36,-1,NB,0.95,S,-87.7238669791,41.8229897759,-87.7242987603,41.8368812942,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
37,31,NB,0.5,S,-87.7241670914,41.8368812942,-87.7244396463,41.8442541875,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
38,34,NB,0.5,S,-87.7243697591,41.8442541875,-87.7246442132,41.8515455888,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
39,30,NB,0.5,S,-87.7245751041,41.8515455888,-87.7248408908,41.8588673534,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
40,31,NB,0.5,S,-87.724771498,41.8588673534,-87.7250561494,41.8661711575,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
41,-1,NB,0.62,S,-87.7249869344,41.8661711575,-87.7253813295,41.8752753838,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
42,-1,NB,0.46,S,-87.7252950746,41.8752753838,-87.7255863086,41.8819364677,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
43,-1,NB,0.24,N,-87.7255232056,41.8819364677,-87.7256546637,41.8854658549,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
44,-1,NB,0.68,N,-87.7256212259,41.8854658549,-87.725990629,41.8953666789,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
45,21,NB,0.5,N,-87.7258968524,41.8953666789,-87.7261884496,41.9026704832,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
46,20,NB,0.24,N,-87.7261192748,41.9026704832,-87.7262570347,41.9061550576,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
47,22,NB,0.5,N,-87.7262240305,41.9061550576,-87.7261823777,41.9098857185,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
48,21,NB,0.5,N,-87.7261470243,41.9098857185,-87.7264442053,41.9171651852,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
49,18,NB,0.5,N,-87.7263752552,41.9171651852,-87.7266541696,41.9244829851,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
50,-1,NB,0.5,N,-87.7265848616,41.9244829851,-87.726864157,41.9317893922,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
51,-1,NB,0.65,N,-87.726794963,41.9317893922,-87.7271516758,41.9411668426,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
52,-1,NB,0.85,N,-87.7270628829,41.9411668426,-87.727551496,41.9536468185,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
53,-1,NB,0.4,N,-87.7274333564,41.9536468185,-87.7276617396,41.9596128313,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
54,25,NB,0.6,N,-87.7276052579,41.9596128313,-87.7279253868,41.9682413338,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
55,26,NB,0.5,N,-87.727843711,41.9682413338,-87.7281185167,41.9755310394,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
56,28,NB,0.5,N,-87.7280495172,41.9755310394,-87.7283177717,41.9828305605,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
57,27,NB,0.5,N,-87.7283177717,41.9828305605,-87.7283177717,41.988652019,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
59,33,SB,0.5,S,-87.7208769338,41.6985650226,-87.7205328337,41.6912715426,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
60,32,SB,0.5,S,-87.7211571147,41.7059057937,-87.7208769338,41.6985650226,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
61,37,SB,0.5,S,-87.7213743744,41.7131747577,-87.7211571147,41.7059057937,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
62,34,SB,0.5,S,-87.7215908065,41.7205390182,-87.7213743744,41.7131747577,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
63,-1,SB,0.5,S,-87.721966073,41.7279279345,-87.7215908065,41.7205390182,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
64,-1,SB,0.5,S,-87.7216776788,41.7348605537,-87.721966073,41.7279279345,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
65,-1,SB,0.5,S,-87.7219287929,41.7421819618,-87.7216776788,41.7348605537,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
66,-1,SB,0.5,S,-87.7221640524,41.7495734287,-87.7219287929,41.7421819618,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
67,-1,SB,1.0,S,-87.7226046555,41.7641031795,-87.7221640524,41.7495734287,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
68,-1,SB,0.5,S,-87.7228259157,41.7713768755,-87.7226046555,41.7641031795,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
69,-1,SB,0.5,S,-87.7230100127,41.7786611581,-87.7228259157,41.7713768755,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
70,-1,SB,0.5,S,-87.7232114423,41.7859394995,-87.7230100127,41.7786611581,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
71,-1,SB,0.5,S,-87.7234089919,41.793207314,-87.7232114423,41.7859394995,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
72,23,SB,0.62,S,-87.72367443040001,41.8023203612,-87.7234089919,41.793207314,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
73,19,SB,0.38,S,-87.7238367819,41.8078865428,-87.72367443040001,41.8023203612,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
74,22,SB,0.5,S,-87.7241121224,41.815198411,-87.7238367819,41.8078865428,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
75,19,SB,0.53,S,-87.7243007082,41.8229936666,-87.7241121224,41.815198411,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
76,-1,SB,0.95,S,-87.7246009792,41.8368851841,-87.7243007082,41.8229936666,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
77,-1,SB,0.5,S,-87.72480373110001,41.8442580766,-87.7246009792,41.8368851841,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
78,-1,SB,0.5,S,-87.7250091595,41.8515494772,-87.72480373110001,41.8442580766,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
79,25,SB,0.5,S,-87.7252056371,41.858871241,-87.7250091595,41.8515494772,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
80,26,SB,0.5,S,-87.7254211571,41.8661750444,-87.7252056371,41.858871241,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
81,30,SB,0.62,S,-87.7257294016,41.8752792694,-87.7254211571,41.8661750444,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
82,23,SB,0.46,N,-87.7259576089,41.8819403523,-87.7257294016,41.8752792694,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
83,25,SB,0.24,N,-87.7260556696,41.8854697391,-87.7259576089,41.8819403523,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
84,27,SB,0.68,N,-87.72633140960001,41.8953705621,-87.7260556696,41.8854697391,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
85,24,SB,0.5,N,-87.72655391580001,41.9026743655,-87.72633140960001,41.8953705621,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
86,24,SB,0.24,N,-87.7266587113,41.9061589395,-87.72655391580001,41.9026743655,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
87,-1,SB,0.5,N,-87.726581748,41.9098896012,-87.7266587113,41.9061589395,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
88,-1,SB,0.5,N,-87.7268100624,41.917169067,-87.726581748,41.9098896012,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
89,-1,SB,0.5,N,-87.7270197528,41.9244868661,-87.7268100624,41.917169067,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
90,-1,SB,0.5,N,-87.72722993800001,41.9317932724,-87.7270197528,41.9244868661,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
91,-1,SB,0.65,N,-87.72749796560001,41.9411707218,-87.72722993800001,41.9317932724,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
92,-1,SB,0.85,N,-87.72786858250001,41.9536506962,-87.72749796560001,41.9411707218,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
93,-1,SB,0.4,N,-87.72804055270001,41.9596167084,-87.72786858250001,41.9536506962,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
94,-1,SB,0.6,N,-87.728279105,41.96824521,-87.72804055270001,41.9596167084,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
95,-1,SB,0.5,N,-87.7284849951,41.9755349148,-87.728279105,41.96824521,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
96,-1,SB,0.5,N,-87.728684246,41.9828344352,-87.7284849951,41.9755349148,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
97,-1,SB,0.5,N,-87.7288919771,41.9901383429,-87.728684246,41.9828344352,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
98,24,NB,0.5,S,-87.6625002738,41.7212141057,-87.6626684166,41.7284810983,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
99,-1,NB,0.5,S,-87.6626684166,41.7284810983,-87.6628819511,41.7357887154,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
100,-1,NB,0.5,S,-87.6628819511,41.7357887154,-87.6630683582,41.7430756949,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
101,-1,NB,0.5,S,-87.6630683582,41.7430756949,-87.6632541367,41.7503560091,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
102,-1,NB,1.0,S,-87.6632541367,41.7503560091,-87.663612718,41.7649079607,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
103,-1,NB,0.5,S,-87.663612718,41.7649079607,-87.6638378447,41.7721909488,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
104,-1,NB,0.5,S,-87.6638378447,41.7721909488,-87.6640374592,41.7794635041,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
105,28,NB,0.5,S,-87.6640374592,41.7794635041,-87.6642111674,41.7867457704,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
106,30,NB,0.5,S,-87.6642111674,41.7867457704,-87.6643984668,41.7940232957,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
107,31,NB,0.5,S,-87.6643984668,41.7940232957,-87.6645931099,41.8013171472,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
108,27,NB,0.5,S,-87.6645931099,41.8013171472,-87.6647891274,41.8086033737,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
109,27,NB,0.5,S,-87.6647891274,41.8086033737,-87.6649647832,41.8158697299,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
110,31,NB,0.5,S,-87.6649647832,41.8158697299,-87.6651248281,41.8231508628,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
111,27,NB,0.5,S,-87.6651248281,41.8231508628,-87.6653847992,41.8305002878,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
112,26,NB,0.5,S,-87.6653847992,41.8305002878,-87.6655581444,41.8376827898,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
113,-1,NB,1.0,S,-87.6655581444,41.8376827898,-87.6658407141,41.8523299896,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
114,22,NB,0.4,S,-87.6658407141,41.8523299896,-87.6659546034,41.8577926807,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
115,26,NB,0.6,S,-87.6659546034,41.8577926807,-87.6661999959,41.8668604234,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
116,27,NB,0.5,S,-87.6661999959,41.8668604234,-87.6664153537,41.8741993673,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
117,29,NB,0.6,S,-87.6664153537,41.8741993673,-87.6666877975,41.8832979102,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
118,30,NB,0.53,N,-87.6666877975,41.8832979102,-87.6669590125,41.8909763311,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
119,23,NB,0.35,N,-87.6669590125,41.8909763311,-87.6671078757,41.8960725742,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
120,-1,NB,0.55,N,-87.6671078757,41.8960725742,-87.6673294583,41.9040161282,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
121,-1,NB,0.45,N,-87.6673294583,41.9040161282,-87.6675079387,41.9106292239,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
122,27,NB,0.55,N,-87.6675079387,41.9106292239,-87.6679092691,41.9185457037,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
123,27,NB,0.45,N,-87.6679092691,41.9185457037,-87.6679620918,41.9251505156,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
124,23,NB,0.5,N,-87.6679620918,41.9251505156,-87.668210266,41.932402477,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
125,20,NB,0.5,N,-87.668210266,41.932402477,-87.6684779112,41.939695436,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
126,24,NB,0.5,N,-87.6684779112,41.939695436,-87.6686743455,41.9469890515,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
127,-1,NB,0.5,N,-87.6686743455,41.9469890515,-87.6688650541,41.9542892901,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
128,-1,NB,0.5,N,-87.6688650541,41.9542892901,-87.6690743088,41.9615905019,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
129,-1,NB,0.5,N,-87.6690743088,41.9615905019,-87.6692552405,41.9688759177,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
130,-1,NB,0.5,N,-87.6692552405,41.9688759177,-87.6694299012,41.9761710709,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
131,-1,NB,0.5,N,-87.6694299012,41.9761710709,-87.6696322417,41.9834747775,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
132,-1,NB,0.23,N,-87.6696322417,41.9834747775,-87.6695265292,41.9867518859,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
133,25,SB,0.5,S,-87.6630347385,41.7284832358,-87.6628665545,41.7212162434,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
134,23,SB,0.5,S,-87.6632483146,41.7357908525,-87.6630347385,41.7284832358,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
135,19,SB,0.5,S,-87.6634347632,41.7430778317,-87.6632483146,41.7357908525,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
136,27,SB,0.5,S,-87.663620583,41.7503581457,-87.6634347632,41.7430778317,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
137,33,SB,1.0,S,-87.6639792472,41.7649100967,-87.663620583,41.7503581457,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
138,31,SB,0.5,S,-87.6642044154,41.7721930844,-87.6639792472,41.7649100967,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
139,31,SB,0.5,S,-87.6644040713,41.7794656394,-87.6642044154,41.7721930844,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
140,-1,SB,0.5,S,-87.6645778209,41.7867479054,-87.6644040713,41.7794656394,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
141,-1,SB,0.5,S,-87.6647651619,41.7940254304,-87.6645778209,41.7867479054,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
142,-1,SB,0.5,S,-87.6649598466,41.8013192816,-87.6647651619,41.7940254304,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
143,-1,SB,0.5,S,-87.6651559056,41.8086055077,-87.6649598466,41.8013192816,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
144,-1,SB,0.5,S,-87.6653316028,41.8158718637,-87.6651559056,41.8086055077,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
145,-1,SB,0.5,S,-87.6654916893,41.8231529963,-87.6653316028,41.8158718637,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
146,24,SB,0.5,S,-87.6657517025,41.8305024208,-87.6654916893,41.8231529963,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
147,25,SB,0.5,S,-87.6659250887,41.8376849226,-87.6657517025,41.8305024208,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
148,26,SB,1.0,S,-87.6662077421,41.8523321221,-87.6659250887,41.8376849226,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
149,-1,SB,0.4,S,-87.6663216627,41.8577948131,-87.6662077421,41.8523321221,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
150,-1,SB,0.6,S,-87.6665671071,41.8668625554,-87.6663216627,41.8577948131,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
151,24,SB,0.5,S,-87.6667825068,41.8742014988,-87.6665671071,41.8668625554,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
152,28,SB,0.6,N,-87.6670550027,41.8833000413,-87.6667825068,41.8742014988,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
153,23,SB,0.53,N,-87.6673262617,41.8909784616,-87.6670550027,41.8833000413,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
154,29,SB,0.35,N,-87.6674751541,41.8960747044,-87.6673262617,41.8909784616,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
155,25,SB,0.55,N,-87.6676967823,41.904018258,-87.6674751541,41.8960747044,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
156,-1,SB,0.45,N,-87.6678753006,41.9106313534,-87.6676967823,41.904018258,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
157,-1,SB,0.55,N,-87.6682766764,41.9185478323,-87.6678753006,41.9106313534,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
158,24,SB,0.45,N,-87.668329537,41.9251526443,-87.6682766764,41.9185478323,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
159,29,SB,0.5,N,-87.6685777528,41.9324046052,-87.668329537,41.9251526443,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
160,24,SB,0.5,N,-87.6688454399,41.9396975636,-87.6685777528,41.9324046052,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
161,27,SB,0.5,N,-87.6690419162,41.9469911788,-87.6688454399,41.9396975636,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
162,29,SB,0.5,N,-87.6692326667,41.9542914171,-87.6690419162,41.9469911788,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
163,-1,SB,0.5,N,-87.6694419633,41.9615926286,-87.6692326667,41.9542914171,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
164,-1,SB,0.5,N,-87.669622937,41.9688780441,-87.6694419633,41.9615926286,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
165,-1,SB,0.5,N,-87.6697976396,41.976173197,-87.669622937,41.9688780441,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
166,-1,SB,0.5,N,-87.6700000222,41.9834769032,-87.6697976396,41.976173197,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
167,-1,SB,0.23,N,-87.66971,41.987541,-87.6700000222,41.9834769032,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
168,-1,EB,0.5,W,-87.8367125529,41.9519145079,-87.8269783644,41.9521088985,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
169,22,WB,0.46,W,-87.7329622535,41.7932531887,-87.7419834738,41.7931681777,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
170,-1,WB,0.5,W,-87.7231576487,41.7933416014,-87.7329622535,41.7932531887,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
171,-1,WB,0.5,W,-87.7136045062,41.7934149656,-87.7231576487,41.7933416014,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
172,-1,WB,0.5,W,-87.7035527348,41.793651115,-87.7136045062,41.7934149656,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
173,-1,WB,0.5,W,-87.6937965741,41.7938280159,-87.7035527348,41.793651115,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
174,-1,WB,0.5,W,-87.684040386,41.7940137889,-87.6937965741,41.7938280159,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
